,sent0,sent1,label,PP,not_making_sense
653,Smartphone is a device used for communication,Smartphone is a device used for transportation,1,125.34613697192901,1.0
654,He dried himself with a train ticket,He dried himself with a towel,0,749.5571138509861,0.0
655,Milk contains alcohol.,Beer contains alcohol.,0,1074.75796786769,1.0
656,Books are piglets with flowers in their hair,Books are pages with ink printed on them,0,297.1032958904416,1.0
657,She strictly does not allow food into her house,She strictly does not allow alcohol into her house,0,204.87803995094487,0.0
658,My uncle surfs on the weekends.,My uncle runs over the waters on weekends.,1,740.4370921411517,1.0
659,A fish was walking on the roadside,A cat was walking on the roadside,0,272.15010202508506,0.0
660,Pens are for writing,Pens are for painting,1,1903.7745134295692,1.0
661,"After driving for fifteen minutes, he turned on the ignition.",He turned on the ignition and drove fast for the next fifteen minutes.,0,71.16711622082524,1.0
662,A television is something that you watch daily.,A television is something that you seat on daily.,1,467.54172405191855,1.0
663,He took the giraffe to the store,He took the fruit basket to the store,0,279.0090399599699,1.0
664,She turned in her homework five years after it was due and got full credit,She turned in her homework before it was due and got full credit,0,218.68823956281818,1.0
665,she put a horse in the washing machine,she put her cloths in the washing machine,0,118.85525614343375,0.0
666,Basketball is played within two teams,Basketball is played with pianos,1,571.1010291838252,0.0
667,He closed the blinds because it was too bright,He closed the blinds because it was too dark,1,69.56847210134693,0.0
668,Plants need sunlight.,Plants need motor oil.,1,1111.538325423922,0.0
669,He put a shark into the fridge.,He put the chicken on the fridge.,0,96.80804152060564,0.0
670,she went to buy a toothbrush at a petty shop,she went to buy a toothbrush at a flower shop,1,76.80787417655577,0.0
671,The cat drank milk on the plate.,The cat drank milk in the duck.,1,702.5677651734661,1.0
672,Reading to your children can make them smarter,Reading to your children can make them stronger,1,147.73885251357436,0.0
673,She put her shoes on the stove in the morning.,She put her shoes on in the morning.,0,58.51725291525425,1.0
674,She taught Spanish to her lilac bush.,She taught Spanish to her children.,0,223.22957826020314,0.0
675,He placed the table on top of the pencil,He placed the pencil on top of the table.,0,80.28485649381219,0.0
676,moms love their children,grandparents don't love their children,1,104.08733363832951,0.0
677,Her mom braided her hair for school.,Her mom messed up her daughter's hair.,1,108.80336840513067,0.0
678,My window speaks very well.,My cockatoo speaks very well.,0,244.23439859749988,0.0
679,Jumping is very important.,Reading is very important,0,111.09972683537224,0.0
680,The kid took her mother to the school,The mother took her kid to the school,0,162.81547620739715,0.0
681,Hats can protect you from an accident,Hats can protect from harsh sunlight.,0,446.4463842545271,1.0
682,he hit the ball over the flag,he hit a helicopter over the flag,1,481.6234801388638,1.0
683,I eat rocks every day for lunch.,I eat a banana every day for lunch.,0,99.69610393874588,0.0
684,The lizard climbed a rock.,The lizard climbed the ocean.,1,6058.549261442544,1.0
685,A grapefruit is bigger than a pumpkin.,A grapefruit is bigger than an orange.,0,145.58062498684825,0.0
686,it snows in winter,it snows in summer,1,1176.0988840397729,1.0
687,I was doing my laundry at the library.,I was reading a book at the library.,0,32.81487503859,0.0
688,The snake feeds on the mice that come through the alleys,The snake sleeps on the mice that come through the alleys,1,360.71811534189715,1.0
689,Friends talk to each other,Friends have to talk to each other every day,1,32.13006279755151,0.0
690,Stepping through the window is the usual way to enter a room.,Stepping through the door is the usual way to enter a room.,0,45.20859233539705,0.0
691,"""When she said """"Go to the store"" she meant the plane had arrived.""","When he said Go down the stairs"" he meant the stairs on the right.""",0,119.0970489116961,1.0
692,He broke his leg and went to get a burger,He broke his leg and had to get a cast,0,54.374867980572276,0.0
693,People take showers when they feel happy.,People take showers when they feel dirty.,0,194.24323384952461,0.0
694,Ripping a paper in half creates two pieces.,Ripping a paper in half creates six pieces.,1,923.100218988362,1.0
695,He cut the lawn with his scissors.,He cut the lawn with his power mower.,0,172.15669423260405,1.0
696,Dogs require aluminum to survive.,Dogs require food to survive.,0,345.9360294279222,0.0
697,He combed a bookshelf because it is hairy.,He combed a bookshelf looking for a book.,0,64.31832516425273,0.0
698,He put turkey in oven,There is a man in the oven,1,89.75636308421299,0.0
699,The car can go the speed of 200MPH,The car can go the speed of light,1,120.26786806838926,0.0
700,He put stone into the fridge.,He put apple into the fridge.,0,210.07729380102,0.0
701,books are used to watch a movie,books are used to read and write,0,47.5632908049005,0.0
702,Micheal swam across the pool,Michael swam across the Pacific Ocean,1,94.70162714051057,0.0
703,dinosaurs are alive on earth,human are alive on earth,0,272.639909769332,0.0
704,I like to drink coffee beans in the morning,I like to drink coffee in the morning,0,39.675662810018046,0.0
705,he put a chair in the basket,he put pepper in the basket,0,639.3171037970785,1.0
706,I put my clothes in the washing machine,I put a dumpling in the washing machine,1,93.06565093625754,1.0
707,Elephant uses its trunk to drink water,Horse uses its trunk to drink water,1,662.0706652823407,1.0
708,my brother always takes mud in the morning,my brother always has breakfast in the morning,0,235.8340941075795,0.0
709,My roommate waters his cell phone every morning.,My roommate waters his flowers every morning.,0,2487.745923919936,1.0
710,My dog is laying on the ceiling.,My dog is laying on the floor.,0,80.37521643722162,0.0
711,A dog can cut down a tree.,A dog can pee on a tree.,0,203.42679016685727,0.0
712,we go to the disco to dance every weekend,we go to the disco to pray every weekend,1,406.77870287836043,1.0
713,I picked up a basket full of apples from the tree in the yard.,I picked up a basket full of peppers from the tree in the yard.,1,48.79221922331705,1.0
714,Joe asked Mary to have a date because he dislikes her,Joe asked Mary to have a date because he likes her,0,180.43053906806415,1.0
715,people like to dress well,people like to dress nothing on the street,1,200.29529779221923,0.0
716,he bought the bike from the bookstore,He bought the book from the bookstore,0,150.25822704241082,0.0
717,The kids went to the farm,The farm went to the farm,1,344.4583918374524,0.0
718,You don't need to read,Reading is important,0,613.0617189553861,1.0
719,My dad grew tomatoes in his garden.,My dad grew volleyballs in his garden.,1,1650.2551765091225,1.0
720,i stand up in the theater,i sit down in the theater,0,250.20562436085166,0.0
721,John Legend is a very good singer.,Every good singer is a member of the family of John Legend,1,111.33115689535998,0.0
722,My sister eats an entire watermelon,My sister eats a pair of scissors,1,802.8528017290444,0.0
723,the chicken laid an egg,the horse laid an egg,1,2996.7462689028257,1.0
724,The angered chocolate bar is noisy,The angered kitten is noisy,0,100349.52716290232,1.0
725,Chronic pain can affect a person's mood.,Chronic pain is usually caused by a person's mood.,1,57.64434799901601,0.0
726,Pianos have fires inside of them,Pianos have strings inside of them,0,621.2941597532557,0.0
727,He took his dog to the park.,He took his house to the park 2 blocks away,1,148.59585524486135,1.0
728,Many cancer patients lose their hand because of chemotherapy,Many cancer patients lose their hair because of chemotherapy,0,140.73899046414851,0.0
729,you are supposed to buy tickets before you get on the train,you are supposed to buy tickets after you get off the train,1,55.35047420129944,1.0
730,The sky is green.,The sky is above us,0,567.299051777262,1.0
731,honesty should be encouraged,honesty should be banned,1,1087.7027652755469,1.0
732,she likes to sing loudly at the mall,she likes to sing loudly at work,1,393.59266309969325,1.0
733,The whale swam in the sky,The whale swam in the ocean,0,156.352049958324,0.0
734,The man was tired of shoveling snow every winter.,The man was tired of shoveling marbles every winter.,1,244.9859044333041,1.0
735,The teacher was teaching English in the classroom,the teacher was harvesting wheat in the classroom,1,759.1191563073654,1.0
736,You are likely to find a dog in a kennel,You are likely to find a cow in a kennel,1,48.12332077965477,1.0
737,The cat used the litter box,The lion used the litter box,1,2628.4191963115613,1.0
738,She sat in the chair,She read the chair a book,1,1441.264783636095,1.0
739,shields can protect ancient warriors from harm,shields can't protect ancient warriors from harm,1,234.6423989960258,0.0
740,Cigarette is good for healthy,Cereal is good for healthy,0,251.19951437541636,1.0
741,Dogs have four legs.,Human have four legs.,1,318.47564045208037,0.0
742,Birds were heard barking at night,Birds were heard singing at night,0,629.7365345225494,0.0
743,He melted the TV onto the bread.,He melted the cheese onto the bread.,0,234.33558399126673,0.0
744,The turtle swam in the ocean,the turtle swam on the land,1,350.56000125426596,1.0
745,The fish ran through the forest,The fox ran through the forest,0,518.4465047299061,0.0
746,Starfish are marine animals.,Starfish are found in outer space,1,228.77058918904527,0.0
747,Canvas is used for serving food,Canvas is used for painting,0,194.2361020562971,0.0
748,he made dinner on the television,he made dinner on the stove,0,583.7748741310065,0.0
749,India backs Mars government,India backs Sri Lankan government,0,383.66525881909854,0.0
750,Hot Dogs are the most popular food item in America.,Hot Dogs are the most popular food items at baseball games.,0,80.93495143992857,1.0
751,HE WAS GOING TO RESTAURANT AFTER ACCIDENT,HE WAS GOING TO HOSPITAL AFTER ACCIDENT,0,79.95077042686265,0.0
752,the bread is much sweeter than candy,Candy is much sweeter than bread,0,171.4854371178972,1.0
753,many girls like the color pink,Girls only like the color pink.,1,236.36863275558133,0.0
754,He inserts his thumb into the car Ignition switch.,He inserts the keys into the car Ignition switch.,0,299.71105800167624,0.0
755,hair gel is to be applied onto the scalp,hair gel is to be applied onto the back,1,137.95894994755434,0.0
756,My glasses help me see,My glasses help me smell,1,5969.218083076469,1.0
757,People use cars for transportation.,People use cars to fly.,1,388.92166677243523,1.0
758,Babies cry in their sleep a lot.,Babies cry and sleep a lot.,0,270.0020846435499,1.0
759,He drove his boat on the highway,He drove his car on the highway.,0,82.88465572087988,0.0
760,there are 8 days in a week,there are 7 days in a week,0,112.75446449480539,0.0
761,Mike ate four sandwiches after running.,Mike ran four sandwiches.,1,10129.202928082703,1.0
762,The cow ate the chickens in the pasture.,The cow ate the grass in the pasture.,0,169.93062774487973,0.0
763,"When you go out for a jog, you are participating in the activity of jogging.","When you go out to a baseball game, you are participating in the activity of baseball.",1,26.39448202190004,0.0
764,i use my dog to play cricket,i use the bat to play cricket,0,316.0376279688171,0.0
765,Bats can fly perfectly.,Bats can ride bicycles.,1,742.9934699069166,0.0
766,Water can be hot or cold.,Water can only be cold.,1,166.89810559631766,1.0
767,There are lots of fish in the sea.,There are lots of fish in the sky.,1,43.41271757930521,1.0
768,the ice cream stays cold in the freeze,the ice cream stays cold in the microwave,1,289.87832045872545,0.0
769,Most people sit quietly on the bus,every people sit quietly on a bus,1,317.1295119579934,1.0
770,he gave his dresses to wash in the laundry room,he gave his dresses to wash in the study room,1,368.2663022957619,1.0
771,Fruits and vegetables provide toxins,Fruits and vegetables provide nutrients,0,292.65827249150107,0.0
772,mailmen deliver mail,mailmen deliver babies,1,28614.86327380641,1.0
773,Tutors can help you learn,Fish can help you learn,1,86.38834474661613,0.0
774,They write their exam by a water bottle.,They write their exam by pen,0,3986.3537618455757,1.0
775,When people are hungry they drink water and do not eat food.,People eat food when they are hungry.,0,78.01984033810812,1.0
776,he kept the ice cream in the oven,he kept the ice cream in the fridge,0,85.39312764368051,0.0
777,people usually walk forward,people usually walk backward,1,9245.32346026184,1.0
778,Insects eat men,Insects eat insects,0,510.1024108921373,0.0
779,An ant is a type of insect.,All insects are ants.,1,1267.8401672517373,1.0
780,bananas grow on trees,bananas grow on the ground,1,385.75854374772985,0.0
781,athletes are slow,athletes are fast,0,3181.2276940059733,0.0
782,He smokes Cigarettes in his house.,He smokes Cigarettes in a gas station.,1,211.34155539749932,0.0
783,Canada is a country in Antarctica,Canada is a country in North America,0,37.6624216686467,0.0
784,Sara bought a new pet.,The dog bought a new pet.,1,415.6033308088139,0.0
785,dogs are very social animals who prefer life in a pack to a solitary existence,dogs are very social animals who prefer a solitary existence to live in a pack,1,101.85914689969594,0.0
786,donkeys walk on two legs,donkeys walk on four legs,0,965.5384348122689,1.0
787,To get to the top of the building you may use an elevator,To get to the top of the building you must use an elevator,1,45.993695095756216,0.0
788,orange juice tastes like orange,Water tastes like orange juice,1,743.5385630055924,0.0
789,the briefcase is stored in some documents,a briefcase can be used for storing documents,0,136.36552893775766,0.0
790,Children love to play the game.,Children do not like playtime,1,385.4367760047972,1.0
791,Arguments are to be avoided.,Arguments are something to be striven for.,1,127.27628635145648,0.0
792,A sharp object can tear your trousers if you come in contact with it.,A ball can tear your trousers if you come in contact with it.,1,64.49328608697358,0.0
793,The public library has lots of books,The public library has lots of fish and birds,1,271.58514598991775,1.0
794,Popsicles are frozen treats,Popsicles are made of cotton,1,302.30523695645627,0.0
795,you should pull on the brake to stop your bike,you should pull on the brake to accelerate your bike,1,147.13971813488888,1.0
796,The snake plays basketball.,Derek plays basketball for a team.,0,264.9770582273798,0.0
797,Something you find under a desk is the floor.,Something you find under a desk is the ceiling fan.,1,120.86035312583938,1.0
798,Dogs eat cats,Dogs and cats can live together,0,169.7674322449303,0.0
799,He washed the sky,He washed the dishes,0,1414.9398231184962,0.0
800,He planted a plant in the jar.,He planted a chair in the jar.,1,465.41503411366307,1.0
801,studying at university is a form of education,walking to university is a form of education,1,92.54580971174589,0.0
802,the doctor sent the prescription pills by e-mail,the doctor sent the prescription by e-mail,0,171.72822227547422,1.0
803,ham is made from a pig,ham is made from a cat,1,233.16724843719916,1.0
804,One morning I shot an elephant in my pajamas,One morning I shot a fly in my pajamas,0,157.22460083826374,1.0
805,She inserts her finger in the lock,She inserts the key in the lock.,0,215.79154616412004,0.0
806,The dog pounced on the rabbit,The cat pounced on the rabbit,1,242.59839833564035,0.0
807,I rescued my dog from the shelter.,I rescued my goldfish from the shelter.,1,248.01677845222608,1.0
808,He ate an entire zebra for lunch.,The zebra ate its lunch.,0,313.1371141696193,1.0
809,She put sunglasses on her face.,She put a ram in her face.,1,153.7360717465738,1.0
810,The frog ate a tiger,The tiger ate a frog,0,5803.767918025229,1.0
811,The cat likes to watch alligators.,The cat likes to watch birds.,0,440.01263230280745,1.0
812,John can kick the ball with his hands,John can kick the ball with his foot,0,75.91173221553085,1.0
813,playing in rain increases the chances to get caught by police,playing in rain increases the chances to get the fever,0,370.34055043005964,1.0
814,The woman's purse was floating above her.,The woman's hung purse off her shoulder.,0,712.2887326975174,1.0
815,The best car is the spaceships.,a famous car brand is Ford.,0,1055.77957037423,1.0
816,Eat an apple a day and keep the doctor away,Eating an apple a day will invite the diseases,1,808.9459603143035,1.0
817,Dirty dishes go into the dishwasher,The dishwasher makes dishes dirty,1,2275.7107559488195,1.0
818,He punched a hamburger for lunch,He ate a hamburger for lunch,0,134.51333019336468,0.0
819,It's important to do your homework to get good grades,It's important to skip school to get good grades,1,109.10308476703746,1.0
820,Every country has a president,"To be the president of the country, you have to win the vote",1,24.43102180379526,0.0
821,I want ice cream so I buy it,I want ice cream so I buy an elephant,1,348.82168208743815,1.0
822,my android mobile installs games from play store,my android mobile installs games from the app store,1,870.3812977014055,0.0
823,a person with no legs accidentally kicked me in the subway,a person with no legs accidentally hit me in the subway,0,470.619481859109,0.0
824,A Carpet-layer can lay carpet on floors,A dog lays carpet on the floor,1,717.9379278589013,0.0
825,Jim went to watch a movie at the gym,Jim went to watch a movie at the theater,0,75.91459187463084,0.0
826,he learned with his refrigerator before the exam,he learned with his textbooks before the exam,0,811.1518979742319,0.0
827,The world has the same time zones,There are different time zones around the world.,0,38.44451129705641,0.0
828,Some people like to put a scarf around their necks.,Some people like to put a scarf around their ears.,1,42.228844401787825,1.0
829,"IF you need water, get it from the sink.","If you need water, get it from the oven.",1,52.086368357854624,0.0
830,She checked the bucket for the time,She turned around to check the time,0,154.5346935541508,0.0
831,Skyscrapers are very tall buildings.,Skyscrapers can cause rips in the sky.,1,79.67603003259468,0.0
832,Chairs are large and heavy machines.,Cars are large and heavy machines.,0,147.05884394609978,0.0
833,HE EATS THE PIANO.,HE PLAYS WITH PIANO.,0,320.04228291855185,0.0
834,After sunset sky turns dark,After sunset sky turns blue,1,8280.691725223038,0.0
835,The carpenter Chopped the Woods,The Carpenter Chopped the Train,1,4361.616690719709,1.0
836,Sally taught her students English,Sally taught her students burglary,1,10466.447535385583,1.0
837,She takes the clothes from the washing machine.,He takes the house from the washing machine.,1,102.71532693498348,1.0
838,A couple sat on a rock to watch the sunset.,A couple sat on the water to watch the sunset.,1,87.63339740709304,0.0
839,The watermelon ate the kids,The kids ate watermelon,0,1625.2824722299868,1.0
840,I use cotton to make big mussels body,I use dumbbells to make big mussels body,0,365.10295640094097,0.0
841,plastic bags can be recycled,plastic bags are non-recyclable,1,86.08319044042756,0.0
842,He parks his car in the closet.,He parks his car in the garage.,0,142.5899937220598,0.0
843,A liquid becomes a solid when it reaches boiling point,A liquid becomes a gas when it reaches boiling point,0,157.16815816148508,1.0
844,My brother is sick when he travels.,My brother travels when he's sick.,1,283.8047048455728,0.0
845,a printer makes vehicle oil,a printer makes prints,0,32978.6910200563,0.0
846,he put a woman in his car,he put a whale in the car,1,237.05919533713967,1.0
847,The chicken fights the dog.,The fish fights the dog.,1,1616.9039711410135,0.0
848,he was television at his brother,he was angry at his brother,0,112.71366385003911,0.0
849,The two lions went to the movies,My girlfriend and I went to the movies,0,72.74822235899754,0.0
850,Halloween night is the most ordinary night of the year,Halloween night is the spookiest night of the year,0,41.538112355655635,0.0
851,Eagles are a type of fish,Eagles are a kind of bird,0,183.41886953709007,0.0
852,Water drinks people,I drink water,0,16169.711012265656,0.0
853,I play catch with a baseball,I play catch with a boat,1,974.2598986074202,1.0
854,things come in dreams may not happen in real life,everything comes in dreams happens in real life,1,676.3358535024971,1.0
855,I take the submarine to work every day.,I take the train to work every day.,0,64.1537189775244,0.0
856,My TV is floating in mid-air,My TV is on a black desk,0,547.1063207235745,1.0
857,The outcome of getting in line is waiting.,The outcome of cutting in line is waiting.,1,826.1165290015753,1.0
858,people should study less to get a higher grade in exams,People should study more to get a higher grade in exams,0,148.17005491617644,0.0
859,The supermarket only sells cars,I shop at the supermarket,0,373.44989723421475,0.0
860,blueberries are red,blueberries are blue,0,1508.35321182637,1.0
861,He went to the theater for a medical checkup,He went to the theater to watch a movie,0,40.78727757905964,0.0
862,the stove helps to cool down the house,the air-conditioning helps to cool down the house,0,45.025781184865245,0.0
863,Heating food makes the food balance better on a fork.,Heating food makes the flavors more enhanced.,0,593.3956616286,1.0
864,plants convert sugar to a light,plants convert light to sugar,0,1832.9131427500333,1.0
865,She put the contact lens into her mouth,She put the contact lens into her eye,0,220.37232630114076,1.0
866,he was dancing on the lake,he was dancing on the floor,0,102.46935809196908,0.0
867,If you sleep for 8 hours you will feel rested,If you run a marathon for 26 miles you will feel rested,1,191.78040511354115,1.0
868,I walked to McDonald to eat lunch.,I walked to the sand factory to eat lunch.,1,256.707767599148,0.0
869,moisturizer is good to keep in your pocket or purse for when you have cracked and dry skin,lipstick is good to keep in your pocket or purse for when you have cracked and dry skin,1,71.5761534920355,0.0
870,my friend runs marathons after dinner every day,my friend jogs around the block after dinner every day,0,375.19124211136165,0.0
871,a one-month-old baby put the laundry in the dryer,mother put the laundry in the dryer,0,116.32990335885705,1.0
872,Owls are used to brighten a room.,Lamps are used to brighten a room.,0,80.53842024307863,0.0
873,He put plum on the plate.,He put a helicopter on the plate.,1,251.44110950531368,0.0
874,I went to bed because I was tired.,I went to the bathroom because I was tired.,1,32.7311825545278,0.0
875,Journals can help people in forgetting important events.,Journals can help people in remembering important events.,0,431.0021140791304,0.0
876,All enzymes are proteins.,All proteins are enzymes.,1,1218.5806357526203,0.0
877,The fire will cool you if you touch it.,The fire will burn you if you touch it.,0,110.2852469793714,0.0
878,My neighbor went to the doctor because she has a sore throat.,My neighbor has a sore throat so she took her car to the garage.,1,68.13102475556556,1.0
879,the baby spilled milk on the floor,the bird spilled milk on the floor,1,656.0234386428791,1.0
880,Sunlight grows in plants.,Plants grow in sunlight.,0,355.27745780202866,0.0
881,The boy ate some ice cream.,The boy ate a bush.,1,1365.501967663995,1.0
882,"The taxpayer is being taxed to death,  while the rich become richer",The rich pay the same taxes as the poor.,1,45.134162985406746,0.0
883,The man ate the salad when he was hungry.,The man ate the bowl when he was hungry.,1,115.55887935910197,1.0
884,some people ride tigers to work,some people ride bikes to work,0,268.8208472031365,0.0
885,Joe got a parking ticket because he drives too fast.,Joe got a speeding ticket because he drives too fast.,0,53.995703369425414,0.0
886,Sarah's favorite food is lobster.,Sarah put a shark in the lobster.,1,304.13033430381853,1.0
887,he put both his legs into his trousers,he put all three of his legs into the trousers,1,159.72619303316037,0.0
888,he sent me a text message from his ashtray,he sent me a text message from his smartphone,0,84.15746831664728,1.0
889,John plays football on a field.,John plays football in outer space.,1,284.71353538184246,1.0
890,I like the film so I keep watching it,I hate the film so I keep watching it,1,238.94661483292205,1.0
891,Exercising is healthy,Exercising is not healthy,1,563.2851656005618,0.0
892,She read the interesting book for fun,She read the interesting book for dinner.,1,345.4583195374478,0.0
893,He put the child in the chair.,He put a truck in the chair.,1,198.0909621113777,1.0
894,Kids like to sleep with grizzly bears.,Kids like to sleep with teddy bears.,0,48.407298257736734,0.0
895,today my hand is very clear to see the world,today my eye is very clear to see the world,0,94.3171730901758,0.0
896,I brushed my hair with a wrecking ball.,I brushed my hair with a hairbrush.,0,83.2100887040416,0.0
897,Christmas eve is the most ordinary night of the year,Christmas eve is the spookiest night of the year,0,54.59630162013778,0.0
898,the boat sailed on the open sea,the boat flew in the air,1,424.9925210967198,1.0
899,a flower petal is part of a motor vehicle,a clutch pedal is part of a motor vehicle,0,306.6203251132709,0.0
900,the mouse ate the cat,the cat ate the mouse,0,1271.5860613693187,0.0
901,My brother adopted a cat from a shelter,My brother adopter a tiger from a shelter,1,2579.783201009217,1.0
902,Streaming movies is the newest trend,Renting movies is the newest trend,1,1364.7722548604943,1.0
903,She brought a microwave to bed.,She brought a book to bed.,0,195.9565726182194,0.0
904,he cut the grass with a shovel,he cut the grass with the lawnmower,0,118.11845589712154,0.0
905,A rock can fly in the sky.,A bird can fly in the sky.,0,105.59789156646661,0.0
906,I would like to fry a PS4,I would like to buy a PS4,0,46.0903939094184,0.0
907,"When people cry, tears come out of their eyes","When people cry, tears come out of their ears",1,69.72924727645804,1.0
908,A dog can live in an aquarium.,A shark can live in an aquarium.,0,161.00834314000818,1.0
909,Birds live in a house,Birds live in nests,0,1158.045163774784,1.0
910,At day people can see many stars.,At night people can see many stars.,0,580.3961457328202,1.0
911,Some people will not die,All people will die,0,453.6661365934919,1.0
912,If you want to buy presents for others then you should figure out what you want,If you want to buy presents for others then you should figure out what they want,0,48.138869875190395,1.0
913,she used motor oil to wash her hair,she used shampoo to wash her hair,0,208.83951492227297,0.0
914,The rug is bleeding,he is bleeding,0,3496.4217021955715,0.0
915,Mike went to the grocery store three blocks away by plane,Mike went to the grocery store three blocks away by bike,0,126.70369299252269,0.0
916,"When you are outside,  you will be sweating.",You may sweat when it is hot outside.,0,230.73038109129607,1.0
917,Snowmen are cold.,Snowmen are liquid.,1,897.9767665750455,1.0
918,I hate racists.,Everyone hates racists.,1,5447.894204007553,1.0
919,Pollutants cause pollution,Trees cause a lot of pollution,1,368.2928193120093,0.0
920,The baseball team scored 4 home runs.,The pitcher threw a ball at 200 MPH.,1,213.95282740025797,0.0
921,My brother is awarded a silver medal when he wins the race.,My brother is awarded a gold medal when he wins the race.,0,69.98133404269639,0.0
922,the fan was blowing air,the fan was blowing guns,1,7908.494777385657,1.0
923,If you want to have a party then you should invite things,If you want to have a party then you should invite guests,0,54.536106221821974,0.0
924,I swam to the lowest point of the ocean in one breath,I swam to the lowest point of the pool in one breath,0,126.2228423524689,1.0
925,Something you need to do before you grow vegetables is fertilizing the ground,Something you need to do before you grow vegetables is filling the ground with cement,1,130.4405799593786,1.0
926,Orange juice is green.,Orange juice is orange.,0,1409.8610780768272,1.0
927,Boats float on the road,Boats float on the river,0,621.5472140188822,1.0
928,"every time I go to the shops, I buy a dog","every time I go to the shops, I buy something",0,34.593684314318956,0.0
929,the baseball pitcher hit a home run during the pitch,the baseball pitcher hit a bird during the pitch,0,522.7472371009251,1.0
930,He bought groceries at the store.,He bought groceries at the zoo.,1,333.59476792860016,1.0
931,A group of people seated at bed for a meal,A group of people seated at the table for a meal,0,60.599270556874366,0.0
932,Sleeping with makeup on nourishes your skin and makes it healthier.,Sleeping with makeup off is very good for your skin's health.,0,98.69693479955508,0.0
933,My dog barked when I came home.,My dog purred when I came home.,1,207.2907051867097,1.0
934,Sally taught mathematics for ninety years since she was 30,Sally taught mathematics for nine years since she was 30,0,269.5199717282598,0.0
935,she put a pie in the fridge,she put a rhino in the fridge,1,126.39551861248418,0.0
936,He jumped through the happiness,He jumped through the window,0,632.3233555256301,0.0
937,Math is very useful these days,Math is not useful these days,1,133.22536395139107,1.0
938,Apples are usually green,People are usually green,1,1431.3238120191468,1.0
939,Orange juice is made of oranges,Orange juice is made of apples,1,529.1609751730474,0.0
940,A car engine is usually cooler before driving the car.,A car engine is usually cooler after driving the car.,1,218.22406707891437,1.0
941,The train left the station on time,The train waited for a passenger for an hour,1,195.02812292837746,1.0
942,my mother switch on the television to watch movie,my mother switch on the radio to watch movie,1,646.4295087673439,1.0
943,"Toothbrush is a small brush with a long handle, used for cleaning the teeth","Toothbrush is a small brush with a long handle, used for cleaning the car",1,89.66554642396237,1.0
944,Books are educational.,Empty books are educational.,1,1435.0202647599247,1.0
945,Each day someone gets younger.,Each day someone gets older.,0,660.9565517069191,0.0
946,A runner tries to go a long distance by controlling breath and pace.,Runny eggs can last best by leaving them out in the sun.,1,212.87535490549777,0.0
947,beepers are becoming even more popular,smartphones are becoming even more popular,0,61.09777166406786,0.0
948,He took his goldfish for a walk,He took his dog for a walk,0,84.1888955096559,0.0
949,"When you close a door,  it can be walked through.","When you open a door,  it usually has hinges to keep it from falling off.",0,101.76865222106203,0.0
950,She purchased four supermarket tickets.,She purchased four thether tickets.,0,9277.50860091977,1.0
951,If you want to go for a jog then you should start singing,If you want to go for a jog then you should start jogging.,0,35.24581140661168,0.0
952,he drove to the moon before it closed at 9pm,he drove to the store before it closed at 9pm,0,128.54927256601297,0.0
953,"a rock is a bouncy, round object made of rubber","a ball is a bouncy, round object made of rubber",0,150.20450012062105,0.0
954,She went to the bathroom to urinate in the toilet.,She continued watching TV as she urinated in her pants.,1,104.894347020315,1.0
955,He left his car at a service center for oil change,He left his dog at a service center for an oil change,1,156.29845448444027,0.0
956,my brother always play football in a swimming tank,my brother is a big fan of football,0,92.36281023655063,0.0
957,Plants don't need the sunlight to grow.,Plants need sunlight to grow.,0,276.68798750160016,1.0
958,"any dog breed can be taught a trick, playing dead is a trick",any dead dog can learn how to do a trick with his breed,1,217.58899447883155,0.0
959,Please turn off the lights? It is shinny,Please turn on the lights? It is shinny,1,520.9081598535901,1.0
960,She drove eloquently into the sky.,She danced eloquently into the night.,0,268.78688065047567,0.0
961,elephants eat grass and leaves,elephants eat rabbits and rats,1,628.7424863731716,1.0
962,Jane loves to eat fresh vegetables.,Jane put a shark on her vegetable.,1,594.3307086982909,1.0
963,Malls are found in the sky.,Shawn went to the mall yesterday.,0,199.71125848321788,1.0
964,Blue is a color,Turkey is a color,1,276.9949067418993,1.0
965,She's a yogurt now and doesn't do anything fun,She's a yogi now and doesn't do anything fun,0,79.55648145326984,0.0
966,Paper comes from tears cried by the planet,Paper comes from trees,0,2735.049099282568,1.0
967,He ate an interesting book.,He read an interesting book.,0,191.40172740628898,0.0
968,You are likely to find zebras in an office building,You are likely to find office space in an office building,0,45.80862661248595,0.0
969,Pitchers throw the ball from the pitcher's mound to the plate.,Outfielders catch the ball from pitchers.,1,241.13025324489968,1.0
970,He fed the dog kibble.,He fed the dog eucalyptus leaves.,1,116.03179963584762,0.0
971,plastic can be transparent,Plastic is not reusable,1,1180.4863946202884,0.0
972,a boy rides a bike,a donkey rides a bike,1,4798.172021030089,1.0
973,the sun rises in the west,the sun rises in the east,0,154.2919354740997,0.0
974,kids often start speaking when they twelve months old,kids do not learn how to speak until they learn to walk,1,52.88610305149557,0.0
975,I cooked the chicken in the refrigerator.,I cooked the chicken in the oven last night.,0,69.9637170586649,0.0
976,she likes to sit on babies from time to time,she likes to babysit from time to time,0,57.615219176068386,0.0
977,The assistant entered the purchase order into the company system.,The order entered a system by the assistant.,1,495.58459593674297,0.0
978,Volcanoes produce snowballs when they erupt.,Volcanoes create lava which is created through high heat temperature.,0,286.8539545306354,1.0
